campaign_id,campaign_name,channel_id,campaign_manager,start_date,end_date,budget,campaign_type,target_segment,target_country
4544,Prospecting Acquisition Push 2020,4,John Lopez,2020-02-16,2020-05-09,5518.92,Acquisition,At-Risk,Nigeria
4545,Winter Retention Drive 2023,4,,2019-01-17,2019-03-25,4799.37,Retention,VIP,United Arab Emirates
4546,Loyalty Retention Sale 2019,13,Miguel Johnston,2021-10-24,2021-11-16,28275.78,Retention,New,Indonesia
4547,BlackFriday Conversion Sale 2019,5,Mary Rodriguez,2023-02-02,2023-03-01,15210.01,Conversion,Churned,Indonesia
4548,BlackFriday Conversion Push 2022,15,Rachel Wright,2019-09-19,2019-12-02,8401.96,Conversion,Returning,Spain
4549,Clearance Brand Campaign 2022,14,Willie Bowers,2023-09-12,2023-10-24,7880.11,Brand,New,Brazil
4550,Flash Retention Campaign 2024,11,John Lopez,2020-09-29,2020-12-14,5648.94,Retention,Churned,Italy
4551,Loyalty Brand Drive 2020,14,,2021-10-02,2021-12-25,1816.97,Brand,New,South Africa
4552,Launch Retention Campaign 2021,13,Connie Costa,2023-05-15,2023-08-02,4806.9,Retention,New,Japan
4553,Prospecting Brand Push 2020,2,Hannah Matthews,2019-04-10,2019-06-30,38501.17,Brand,New,Indonesia
4554,Summer Brand Promo 2023,5,Carolyn Schultz,2023-07-06,2023-08-19,11818.92,Brand,VIP,Netherlands
4555,Clearance Acquisition Sale 2019,5,Mark Morgan,2022-07-28,2022-08-21,460.83,Acquisition,VIP,Japan
4556,Prospecting Conversion Push 2020,5,Kimberly Jensen,2022-10-08,2022-12-25,5303.87,Conversion,At-Risk,Canada
4557,NewYear Brand Promo 2023,1,Kevin Morris,2021-02-21,2021-05-22,5241.98,Brand,Returning,Saudi Arabia
4558,Summer Conversion Campaign 2022,8,Hannah Matthews,2022-04-12,2022-04-30,14383.57,Conversion,Churned,Brazil
4559,BlackFriday Awareness Campaign 2024,10,,2022-07-16,2022-07-23,4175.29,Awareness,Returning,Netherlands
4560,Launch Acquisition Sale 2020,9,Connie Costa,2023-03-14,2023-04-30,10468.39,Acquisition,At-Risk,South Africa
4561,Prospecting Brand Sale 2020,10,Eric Smith MD,2019-01-13,2019-01-22,4682.21,Brand,Churned,Global
4562,Launch Conversion Campaign 2024,11,Kimberly Jensen,2023-11-29,2024-02-02,1936.43,Conversion,New,Nigeria
4563,Winter Awareness Push 2022,6,Willie Bowers,2023-10-25,2024-01-23,5408.88,Awareness,All,Indonesia
4564,Retarget Brand Push 2024,4,Hannah Matthews,2021-06-11,2021-08-07,3159.16,Brand,At-Risk,Indonesia
4565,Prospecting Retention Promo 2021,15,Jason Fletcher,2021-08-10,2021-10-06,9217.08,Retention,Returning,Canada
4566,Clearance Retention Sale 2023,13,Rebecca Simmons,2023-10-14,2023-12-11,4677.39,Retention,Returning,Italy
4567,prospecting retention drive 2020,7,Christine Harris,2022-10-10,2022-10-25,20206.16,Retention,At-Risk,Brazil
4568,Launch Acquisition Campaign 2024,13,Sandra Ayala,2019-12-06,2020-02-19,25444.22,Acquisition,New,Brazil
4569,Spring Acquisition Campaign 2021,1,Debra Smith,2021-06-20,2021-08-04,16328.47,Acquisition,All,Indonesia
4570,BlackFriday Retention Sale 2021,9,Angela Chandler,2020-05-03,2020-06-11,5446.99,Retention,At-Risk,Spain
4571,Loyalty Conversion Campaign 2020,6,Mark Morgan,2022-07-16,2022-07-26,6888.66,Conversion,VIP,Brazil
4572,BlackFriday Conversion Push 2024,7,Rebecca Prince,2019-07-08,2019-08-16,38074.97,Conversion,Churned,Global
4573,Winter Conversion Push 2021,6,Yvette House,2023-09-25,2023-12-24,5193.92,Conversion,At-Risk,Spain
4574,Launch Awareness Sale 2023,3,Alexis Hale,2020-05-30,2020-06-15,9351.65,Awareness,All,Australia
4575,Loyalty Brand Push 2019,14,Tammy Bell,2020-01-29,2020-03-08,1908.24,Brand,Churned,Australia
4576,Summer Awareness Drive 2021,9,,2019-08-25,2019-09-03,12145.93,Awareness,VIP,Brazil
4577,,14,Samuel Smith,2022-11-10,2023-02-06,1993.33,Retention,VIP,Spain
4578,Loyalty Retention Campaign 2020,9,Eric Dodson Jr.,2019-03-02,2019-03-14,28538.86,Retention,New,Canada
4579,Holiday Acquisition Push 2019,10,Derek Lowe,2023-03-03,2023-04-19,1950.22,Acquisition,Returning,Japan
4580,Winter Conversion Promo 2023,1,Stephanie Allen,2023-10-09,2023-12-13,3879.94,Conversion,VIP,South Africa
4581,Prospecting Conversion Push 2024,12,Kevin Morris,2024-10-02,2024-12-02,6545.24,Conversion,Churned,Italy
4582,Retarget Awareness Push 2021,14,Kimberly Jensen,2023-08-20,2023-10-23,7662.64,Awareness,All,Philippines
4583,Holiday Acquisition Push 2021,12,Julie Clark,2021-03-24,2021-05-12,5596.4,Acquisition,At-Risk,Indonesia
4584,summer acquisition sale 2024,5,Rachel Wright,2024-11-18,2024-12-29,10299.62,Acquisition,VIP,United Arab Emirates
4585,Flash Retention Sale 2021,8,,2019-04-28,2019-05-27,3952.61,Retention,Churned,Egypt
4586,BlackFriday Retention Sale 2021,1,Jeffrey Herring,2021-06-14,2021-07-18,4058.61,Retention,New,Saudi Arabia
4587,Retarget Awareness Campaign 2021,5,Donna Nelson,2023-05-24,2023-07-01,16922.3,Awareness,All,Australia
4588,NewYear Retention Push 2022,11,Sandra Ayala,2019-02-16,2019-03-27,2975.25,Retention,All,Italy
4589,BlackFriday Conversion Campaign 2022,6,Isaiah Hall Jr.,2020-09-29,2020-10-14,446.73,Conversion,Returning,United Kingdom
4590,BlackFriday Brand Campaign 2022,4,Kevin Morris,2019-12-29,2020-01-27,3406.68,Brand,At-Risk,Mexico
4591,Winter Awareness Drive 2024,5,Rebecca Prince,2020-02-22,2020-05-04,2145.05,Awareness,Churned,Australia
4592,Loyalty Brand Sale 2019,12,Tammy Bell,2024-03-24,2024-05-08,3474.69,Brand,All,India
4593,Holiday Conversion Promo 2019,14,Donna Nelson,2021-08-09,2021-11-05,4810.42,Conversion,VIP,Australia
4594,spring retention drive 2019,6,,2020-09-13,2020-11-13,1688.6,Retention,All,Global
4595,prospecting retention drive 2024,1,,2022-12-06,2023-01-13,4584.96,Retention,Churned,Japan
4596,NewYear Retention Sale 2022,12,Julie Clark,2022-06-07,2022-07-16,5699.01,Retention,New,Netherlands
4597,Loyalty Conversion Sale 2022,11,,2021-04-20,2021-03-04,6124.91,Conversion,New,Egypt
4598,Spring Brand Promo 2021,12,,2019-07-04,2019-08-24,1170.82,Brand,All,United Arab Emirates
4599,Flash Conversion Promo 2019,13,Daniel Bridges,2020-12-29,2021-01-21,11436.7,Conversion,New,Spain
4600,Retarget Awareness Campaign 2020,10,,2019-11-23,2019-12-12,12615.62,Awareness,Churned,Egypt
4601,Clearance Brand Push 2023,13,,2023-03-22,2023-05-24,3681.62,Brand,Returning,United Arab Emirates
4602,Holiday Awareness Sale 2024,4,Hannah Matthews,2024-02-10,2024-04-25,4990.98,Awareness,VIP,Spain
4603,Loyalty Acquisition Promo 2019,5,John Lopez,2022-09-10,2022-10-03,8672.07,Acquisition,Churned,United States
4604,BlackFriday Conversion Sale 2024,12,Anthony Rasmussen,2022-08-28,2022-11-17,24871.0,Conversion,Returning,India
4605,NewYear Brand Sale 2022,2,Kimberly Jensen,2023-12-12,2024-02-28,1429.96,Brand,At-Risk,Brazil
4606,Retarget Conversion Push 2022,1,Angela Dillon,2023-02-08,2023-02-18,13476.98,Conversion,New,Brazil
4607,Retarget Conversion Push 2019,13,Richard White,2023-01-04,2023-03-31,4371.28,Conversion,Returning,Spain
4608,NewYear Awareness Promo 2023,3,Jason Fletcher,2021-01-21,2021-03-16,648.7,Awareness,All,Egypt
4609,Spring Retention Drive 2024,15,Gloria Keller,2021-04-30,2021-07-23,4286.42,Retention,At-Risk,Egypt
4610,Prospecting Conversion Campaign 2022,7,Dominic Bennett,2019-09-21,2019-10-26,6745.37,Conversion,Returning,Indonesia
4611,Loyalty Brand Promo 2024,4,Sandra Ayala,2022-02-12,2022-02-28,1851.2,Brand,New,Philippines
4612,Winter Conversion Drive 2020,11,Jessica Sanford,2024-08-01,2024-10-12,956.27,Conversion,VIP,Netherlands
4613,Launch Retention Push 2024,9,Carolyn Schultz,2022-02-03,2022-04-18,1653.09,Retention,New,Philippines
4614,Spring Retention Drive 2023,6,Julie Clark,2023-02-28,2023-05-23,16644.15,Retention,At-Risk,South Africa
4615,Retarget Awareness Sale 2023,4,Rachel Wright,2023-12-29,2024-03-22,8903.46,Awareness,Churned,Italy
4616,Retarget Conversion Drive 2022,14,Alexis Hale,2022-02-06,2022-04-20,7954.82,Conversion,VIP,Spain
4617,Clearance Awareness Promo 2021,13,Charles Torres,2023-10-11,2023-12-10,1147.76,Awareness,Returning,United Arab Emirates
4618,Retarget Retention Campaign 2022,11,Jeffrey Herring,2019-09-07,2019-10-10,10968.45,Retention,Returning,Netherlands
4619,Retarget Brand Drive 2023,2,Mark Morgan,2023-10-29,2023-12-20,9075.02,Brand,Churned,Netherlands
4620,Summer Conversion Drive 2022,14,Rachel Wright,2022-04-11,2022-04-22,9438.1,Conversion,All,France
4621,NewYear Retention Push 2020,1,Levi Stewart,2020-06-22,2020-07-31,11094.12,Retention,At-Risk,Philippines
4622,Clearance Awareness Promo 2023,15,,2021-10-28,2022-01-17,11957.03,Awareness,New,Global
4623,Launch Conversion Promo 2019,7,Kimberly Jensen,2019-08-17,2019-10-26,2259.23,Conversion,Returning,Indonesia
4624,Spring Awareness Promo 2024,3,Stephanie Allen,2024-02-14,2024-03-24,4063.32,Awareness,VIP,United States
4625,Holiday Retention Sale 2020,11,Willie Bowers,2019-09-02,2019-11-09,13404.76,Retention,New,Saudi Arabia
4626,Prospecting Brand Sale 2023,11,David Zuniga,2019-05-25,2019-06-09,5923.4,Brand,Returning,United Kingdom
4627,flash acquisition campaign 2023,13,,2019-12-18,2020-01-17,1655.97,Acquisition,Churned,Global
4628,Loyalty Retention Promo 2022,2,Mary Rodriguez,2020-07-22,2020-08-14,7334.56,Retention,At-Risk,Canada
4629,Flash Retention Campaign 2022,11,John Lopez,2019-12-06,2020-02-12,967.08,Retention,New,United States
4630,holiday brand promo 2022,8,Richard White,2023-02-25,2023-04-29,6633.61,Brand,VIP,Italy
4631,Prospecting Acquisition Sale 2022,6,Dominic Bennett,2021-12-18,2022-01-25,3214.8,Acquisition,New,India
4632,Winter Awareness Campaign 2022,1,Derek Lowe,2024-11-18,2025-02-14,1818.02,Awareness,Churned,Brazil
4633,NewYear Awareness Push 2024,3,Willie Bowers,2024-03-31,2024-04-12,8855.9,Awareness,New,Nigeria
4634,Prospecting Awareness Campaign 2019,5,Donna Nelson,2024-09-18,2024-11-12,1888.04,Awareness,All,Mexico
4635,Launch Awareness Campaign 2023,4,,2021-08-07,2021-09-20,2768.15,Awareness,Returning,Saudi Arabia
4636,Winter Acquisition Campaign 2022,14,,2019-06-10,2019-07-04,783.3,Acquisition,Returning,France
4637,Flash Conversion Promo 2019,14,John Lopez,2022-12-24,2023-03-01,3191.43,Conversion,New,United Kingdom
4638,Flash Awareness Sale 2024,7,Angel Kent,2020-03-16,2020-05-20,41918.58,Awareness,All,Brazil
4639,Launch Retention Drive 2024,8,Donna Nelson,2019-06-10,2019-09-04,2043.69,Retention,Returning,Canada
4640,Launch Awareness Sale 2024,5,Levi Stewart,2023-05-21,2023-06-04,11716.21,Awareness,At-Risk,Australia
4641,,13,Hunter Woods,2024-04-19,2024-05-28,707.31,Brand,At-Risk,Indonesia
4642,Prospecting Brand Sale 2024,13,Elizabeth Hill,2024-03-27,2024-04-16,8922.52,Brand,All,Germany
4643,Prospecting Awareness Promo 2023,8,Jason Fletcher,2020-07-23,2020-09-18,9834.9,Awareness,VIP,Netherlands
4644,Prospecting Retention Promo 2023,11,Dominic Bennett,2022-05-24,2022-08-19,1833.63,Retention,VIP,Netherlands
4645,Clearance Conversion Drive 2022,13,,2024-06-15,2024-07-20,2528.58,Conversion,All,Brazil
4646,Prospecting Retention Promo 2020,7,Stephanie Allen,2023-01-14,2023-04-06,1003.75,Retention,All,Mexico
4647,Loyalty Retention Sale 2022,13,Caitlin Edwards,2021-05-19,2021-05-28,8180.39,Retention,Churned,Indonesia
4648,Loyalty Brand Push 2022,12,Isaiah Hall Jr.,2020-11-25,2021-02-01,18812.12,Brand,Churned,Japan
4649,NewYear Retention Push 2019,9,Sandra Ayala,2024-05-09,2024-05-21,10449.93,Retention,Churned,United States
4650,Holiday Conversion Push 2022,5,,2020-11-17,2020-12-21,2758.48,Conversion,New,Mexico
4651,Spring Brand Sale 2020,10,Carolyn Schultz,2019-04-26,2019-07-01,16789.65,Brand,New,United States
4652,Flash Acquisition Campaign 2022,1,James Smith,2021-01-30,2021-03-21,1422.82,Acquisition,VIP,Netherlands
4653,Prospecting Acquisition Drive 2019,6,Angel Kent,2023-05-19,2023-07-02,3476.8,Acquisition,All,Canada
4654,Launch Acquisition Push 2021,7,,2019-01-11,2019-01-28,2944.18,Acquisition,New,Nigeria
4655,Retarget Acquisition Push 2023,14,Anthony Rasmussen,2020-07-03,2020-08-03,7721.62,Acquisition,VIP,South Africa
4656,Clearance Awareness Push 2023,3,Felicia Henry,2024-04-13,2024-05-18,1551.6,Awareness,All,Brazil
4657,Launch Awareness Sale 2022,14,Carolyn Schultz,2022-11-04,2022-12-14,3778.63,Awareness,Churned,Global
4658,Launch Awareness Drive 2021,11,Chase Wolf,2023-09-15,2023-11-15,6194.43,Awareness,All,Canada
4659,NewYear Acquisition Drive 2020,2,Lori Delgado,2024-07-09,2024-08-23,18522.5,Acquisition,VIP,Brazil
4660,NewYear Retention Campaign 2021,1,Mary Rodriguez,2021-05-21,2021-07-28,2284.37,Retention,Returning,Canada
4661,Clearance Acquisition Sale 2021,2,Sandra Kim,2024-05-12,2024-07-09,3071.05,Acquisition,Churned,Germany
4662,Launch Brand Sale 2020,1,Alexis Hale,2021-09-24,2021-11-28,3696.16,Brand,At-Risk,Italy
4663,Spring Conversion Sale 2021,4,,2021-04-16,2021-05-12,3303.44,Conversion,At-Risk,Nigeria
4664,Winter Retention Sale 2022,4,Jeffrey Herring,2020-03-21,2020-05-24,4114.98,Retention,New,Spain
4665,Launch Retention Campaign 2019,9,John Lopez,2024-05-08,2024-03-09,5302.03,Retention,All,Japan
4666,Clearance Conversion Push 2022,2,James Smith,2019-09-02,2019-11-25,2115.57,Conversion,VIP,Italy
4667,NewYear Brand Push 2019,9,Stephanie Allen,2022-12-23,2023-02-27,9597.98,Brand,VIP,Australia
4668,NewYear Acquisition Campaign 2024,6,Mark Morgan,2021-09-03,2021-10-28,4492.71,Acquisition,Churned,Philippines
4669,Retarget Brand Campaign 2023,14,Chase Wolf,2022-02-24,2022-05-03,1497.15,Brand,Returning,Philippines
4670,,6,Levi Stewart,2024-01-27,2024-03-02,11386.8,Awareness,All,Australia
4671,Retarget Acquisition Campaign 2021,11,Isaiah Hall Jr.,2022-12-07,2022-12-17,48709.0,Acquisition,New,Mexico
4672,Loyalty Awareness Promo 2023,11,Chase Wolf,2022-02-02,2022-05-02,11157.88,Awareness,New,Netherlands
4673,NewYear Awareness Sale 2021,13,Angela Chandler,2023-11-25,2024-02-18,1695.11,Awareness,At-Risk,Global
4674,Spring Acquisition Push 2021,12,Anthony Rasmussen,2019-07-09,2019-10-07,9500.2,Acquisition,VIP,Nigeria
4675,Spring Retention Promo 2024,15,Chase Wolf,2019-12-17,2020-03-08,14471.45,Retention,At-Risk,Canada
4676,NewYear Awareness Drive 2024,12,Chase Wolf,2024-07-18,2024-09-07,1517.25,Awareness,All,Global
4677,Holiday Acquisition Drive 2022,14,Jason Fletcher,2024-09-15,2024-10-29,12869.2,Acquisition,New,Spain
4678,Retarget Brand Sale 2021,3,Angel Kent,2021-10-12,2021-11-11,8205.82,Brand,Churned,South Africa
4679,Prospecting Conversion Campaign 2023,2,Jennifer Obrien,2021-04-02,2021-04-15,5569.9,Conversion,All,India
4680,launch brand sale 2022,1,,2024-08-25,2024-09-11,1960.28,Brand,All,South Africa
4681,Holiday Conversion Promo 2024,4,Rebecca Prince,2021-06-30,2021-09-17,3165.63,Conversion,Returning,Italy
4682,Flash Conversion Drive 2023,4,Anthony Rasmussen,2019-01-27,2019-04-10,28592.84,Conversion,At-Risk,Netherlands
4683,BlackFriday Acquisition Campaign 2019,10,Mark Harris,2019-05-18,2019-07-01,11954.21,Acquisition,All,Mexico
4684,Clearance Retention Campaign 2021,2,Mark Harris,2019-05-18,2019-06-06,12118.54,Retention,Churned,Nigeria
4685,Holiday Conversion Sale 2022,12,,2023-08-01,2023-09-29,12822.6,Conversion,VIP,Nigeria
4686,Loyalty Acquisition Push 2024,5,,2022-11-05,2023-01-01,1265.44,Acquisition,Churned,Brazil
4687,Launch Conversion Campaign 2021,12,Lori Delgado,2023-05-10,2023-08-02,3078.32,Conversion,All,Global
4688,NewYear Brand Sale 2022,3,Christine Harris,2020-11-16,2020-12-14,12491.61,Brand,Churned,Philippines
4689,BlackFriday Brand Promo 2024,1,Jon Thomas,2024-01-24,2024-04-07,6962.45,Brand,Returning,Spain
4690,clearance retention push 2023,3,Connie Costa,2023-08-16,2023-09-05,6524.53,Retention,Returning,United Arab Emirates
4691,Spring Awareness Drive 2024,9,Robert Jones,2023-04-11,2023-06-16,1107.56,Awareness,At-Risk,Spain
4692,Summer Conversion Promo 2022,4,Miguel Johnston,2023-03-14,2023-04-03,2555.02,Conversion,Churned,Netherlands
4693,BlackFriday Conversion Campaign 2020,14,Angel Kent,2024-03-01,2024-04-20,30840.15,Conversion,All,Australia
4694,BlackFriday Acquisition Campaign 2022,14,,2022-04-09,2022-07-03,1885.85,Acquisition,At-Risk,South Africa
4695,Winter Conversion Campaign 2021,13,Angela Dillon,2024-09-03,2024-10-02,10970.33,Conversion,New,Nigeria
4696,Clearance Awareness Sale 2020,6,Julie Clark,2024-01-15,2024-03-09,7693.25,Awareness,All,France
4697,BlackFriday Brand Promo 2021,11,,2019-06-12,2019-09-09,2443.99,Brand,At-Risk,United States
4698,Summer Conversion Sale 2020,12,James Smith,2021-06-29,2021-08-31,745.52,Conversion,VIP,United Arab Emirates
4699,Summer Brand Campaign 2023,12,Christine Harris,2020-08-28,2020-10-27,8744.63,Brand,VIP,Saudi Arabia
4700,  BlackFriday Brand Sale 2020  ,8,Connie Costa,2020-08-09,2020-10-24,5388.17,Brand,All,Brazil
4701,Clearance Acquisition Campaign 2024,2,Levi Stewart,2023-01-27,2023-04-07,7222.63,Acquisition,Churned,Brazil
4702,Loyalty Conversion Promo 2022,4,Dominic Bennett,2020-10-16,2020-11-14,5525.11,Conversion,All,France
4703,NewYear Conversion Push 2024,15,,2022-11-28,2023-02-12,5704.11,Conversion,Churned,Germany
4704,Retarget Awareness Push 2022,7,Donna Nelson,2024-11-02,2024-12-25,3511.08,Awareness,Returning,Japan
4705,Flash Retention Promo 2020,2,Gloria Keller,2019-05-31,2019-07-29,6833.64,Retention,New,Mexico
4706,Retarget Awareness Drive 2022,2,,2019-09-21,2019-10-11,530.94,Awareness,New,Global
4707,Retarget Conversion Campaign 2021,2,Scott Taylor,2024-03-13,2024-04-17,3823.02,Conversion,Churned,Global
4708,Retarget Awareness Push 2020,11,,2021-10-19,2022-01-07,5338.7,Awareness,Churned,Global
4709,Launch Conversion Promo 2020,4,Samuel Smith,2024-03-11,2024-05-28,2789.01,Conversion,All,United States
4710,Spring Awareness Campaign 2023,11,Kimberly Jensen,2022-11-24,2022-12-10,8716.34,Awareness,Returning,Netherlands
4711,NewYear Awareness Campaign 2022,8,Judy Lopez,2024-07-30,2024-10-09,2142.6,Awareness,VIP,India
4712,Summer Brand Drive 2020,14,,2019-11-09,2020-01-12,10905.04,Brand,VIP,Mexico
4713,BlackFriday Brand Sale 2023,8,Robert Jones,2024-05-19,2024-08-01,1449.03,Brand,New,India
4714,Loyalty Brand Push 2024,1,Robert Massey,2022-02-15,2022-05-05,12912.52,Brand,All,United Kingdom
4715,BlackFriday Retention Sale 2024,14,,2019-10-02,2019-12-27,13881.1,Retention,At-Risk,United Arab Emirates
4716,Summer Conversion Push 2020,9,,2024-08-19,2024-11-06,24970.59,Conversion,Returning,Netherlands
4717,NewYear Conversion Push 2023,7,Rebecca Prince,2019-05-15,2019-07-14,16599.53,Conversion,All,United Arab Emirates
4718,Spring Retention Drive 2024,9,Jeffrey Herring,2021-07-08,2021-08-05,1072.55,Retention,Returning,Saudi Arabia
4719,NewYear Retention Campaign 2020,15,Richard White,2024-11-15,2025-01-13,5277.91,Retention,New,United States
4720,NewYear Awareness Drive 2023,9,Dominic Bennett,2020-09-27,2020-10-07,3382.61,Awareness,All,Germany
4721,Launch Brand Drive 2019,14,,2023-05-24,2023-05-31,4121.77,Brand,All,Brazil
4722,NewYear Awareness Push 2022,1,Kevin Morris,2023-09-18,2023-12-02,10708.85,Awareness,Returning,Saudi Arabia
4723,Prospecting Brand Campaign 2023,7,Stephanie Allen,2021-07-02,2021-07-29,4356.52,Brand,All,Global
4724,Summer Acquisition Push 2020,14,Jeffrey Herring,2022-01-09,2022-03-15,6072.3,Acquisition,New,United Kingdom
4725,Winter Brand Campaign 2021,14,Willie Bowers,2021-05-15,2021-06-12,5123.08,Brand,Returning,India
4726,Clearance Brand Campaign 2021,14,Judy Lopez,2020-04-29,2020-06-25,6661.14,Brand,Returning,Germany
4727,Winter Conversion Promo 2022,6,Alexis Hale,2023-10-10,2023-10-25,34011.45,Conversion,Churned,Saudi Arabia
4728,Summer Retention Push 2020,1,Kevin Morris,2024-07-27,2024-08-20,4935.92,Retention,Churned,Australia
4729,BlackFriday Brand Push 2022,14,Hunter Woods,2023-10-15,2024-01-01,1651.21,Brand,At-Risk,India
4730,Holiday Brand Promo 2023,6,Angela Dillon,2019-07-31,2019-08-28,3151.31,Brand,All,Spain
4731,Loyalty Brand Drive 2021,4,Yolanda Wallace,2023-02-25,2023-05-25,5130.22,Brand,All,Mexico
4732,NewYear Conversion Drive 2024,10,Derek Lowe,2022-08-18,2022-08-31,3390.11,Conversion,Churned,France
4733,Holiday Acquisition Promo 2021,13,Rachel Dickerson,2020-05-29,2020-08-11,4828.29,Acquisition,Churned,Egypt
4734,Launch Acquisition Push 2020,8,Jon Thomas,2024-06-09,2024-08-06,12003.13,Acquisition,All,India
4735,Loyalty Brand Sale 2023,11,Donna Nelson,2021-07-02,2021-09-02,9261.05,Brand,New,Indonesia
4736,NewYear Conversion Drive 2020,1,Yolanda Wallace,2020-11-19,2021-01-11,8004.71,Conversion,Returning,United States
4737,Loyalty Acquisition Campaign 2024,12,Derek Lowe,2019-05-20,2019-06-30,22697.23,Acquisition,All,Philippines
4738,Retarget Awareness Drive 2019,10,Gloria Keller,2023-06-17,2023-07-02,7101.59,Awareness,At-Risk,Netherlands
4739,Retarget Conversion Push 2019,10,Judy Lopez,2020-09-11,2020-09-23,5352.42,Conversion,Returning,Netherlands
4740,Loyalty Brand Sale 2023,10,John Lopez,2020-07-09,2020-08-27,1514.26,Brand,VIP,Saudi Arabia
4741,Launch Awareness Drive 2020,2,David Zuniga,2020-02-11,2020-04-18,2350.58,Awareness,All,Australia
